d_fecha_prod,TipoAlimento,CategoriaAlimento,Semana,SemanaNum,Anio,kwh_prensa,porc_prensa,Rendimiento,ton
2024-09-26 00:00:00,N4,Broiler,2024-09-23 00:00:00,S39,2024,9.000000000000002,80.00000000000001,36,29993.94
2024-09-26 00:00:00,AP3,Abuela,2024-09-23 00:00:00,S39,2024,9.8,84,,12016.13
2024-09-26 00:00:00,N0,Broiler,2024-09-23 00:00:00,S39,2024,9.999999999999998,84,,30010.67
2024-09-25 00:00:00,N4,Broiler,2024-09-23 00:00:00,S39,2024,8.5,78,34.61538461538461,29982.34
2024-09-25 00:00:00,N3,Broiler,2024-09-23 00:00:00,S39,2024,8.533311230951842,78,33.9622641509434,89960.14
2024-09-25 00:00:00,N2,Broiler,2024-09-23 00:00:00,S39,2024,8.887649475214934,80.1883199603824,35.776397515527954,95957.38
2024-09-25 00:00:00,N0,Broiler,2024-09-23 00:00:00,S39,2024,9,80,34.61538461538461,30008.96
2024-09-25 00:00:00,N1,Broiler,2024-09-23 00:00:00,S39,2024,9.255917332962428,82.29435294715933,33.559322033898304,204112.31
2024-09-25 00:00:00,AP1,Abuela,2024-09-23 00:00:00,S39,2024,9.9,84,,25996.53
2024-09-24 00:00:00,N4,Broiler,2024-09-23 00:00:00,S39,2024,8.4,78,35.294117647058826,30014.35
2024-09-24 00:00:00,N2,Broiler,2024-09-23 00:00:00,S39,2024,8.730909326058251,79.62253538902546,35.1219512195122,96031.89
2024-09-24 00:00:00,N3,Broiler,2024-09-23 00:00:00,S39,2024,8.849921770475728,80.24936558830986,33.9622641509434,119993.06
2024-09-24 00:00:00,N0,Broiler,2024-09-23 00:00:00,S39,2024,8.999930534825209,81.49965267412604,34.61538461538461,60030.08
2024-09-24 00:00:00,N1,Broiler,2024-09-23 00:00:00,S39,2024,9.091846282861512,81.94186065819521,34.11167512690355,172239.48
2024-09-24 00:00:00,AP2,Abuela,2024-09-23 00:00:00,S39,2024,9.3,83,,26015
2024-09-23 00:00:00,N4,Broiler,2024-09-23 00:00:00,S39,2024,8.5,78,34.61538461538461,29895.24
2024-09-23 00:00:00,N2,Broiler,2024-09-23 00:00:00,S39,2024,8.71882500205406,78.95060001643247,35,125848.22
2024-09-23 00:00:00,N3,Broiler,2024-09-23 00:00:00,S39,2024,8.783346993874988,79.6667762622246,35.88039867109635,179934.3
2024-09-23 00:00:00,N0,Broiler,2024-09-23 00:00:00,S39,2024,8.899501034668404,80.49584195557004,33.96226415094339,59883.92
2024-09-23 00:00:00,N1,Broiler,2024-09-23 00:00:00,S39,2024,9.32853448048161,83,32.101910828025474,84048.42
2024-09-23 00:00:00,A1624,Abuela,2024-09-23 00:00:00,S39,2024,9.6,80,28.42105263157895,17940.1
2024-09-23 00:00:00,A06,Abuela,2024-09-23 00:00:00,S39,2024,9.6,80,34.285714285714285,7992.74
2024-09-21 00:00:00,N4,Broiler,2024-09-16 00:00:00,S38,2024,8.4,78,32.72727272727273,29997.1
2024-09-21 00:00:00,N3,Broiler,2024-09-16 00:00:00,S38,2024,8.4,79,25,9999.29
2024-09-21 00:00:00,N1,Broiler,2024-09-16 00:00:00,S38,2024,8.6,79,33.333333333333336,29963.52
2024-09-20 00:00:00,N3,Broiler,2024-09-16 00:00:00,S38,2024,8.601954647227577,78.44804590907907,34.92063492063492,97967.55
2024-09-20 00:00:00,N2,Broiler,2024-09-16 00:00:00,S38,2024,8.733297265994171,79.99979803475702,34.83870967741936,179931.95
2024-09-20 00:00:00,N0,Broiler,2024-09-16 00:00:00,S38,2024,8.8,80,32.72727272727273,30008.04
2024-09-20 00:00:00,N1,Broiler,2024-09-16 00:00:00,S38,2024,8.800137964113327,79.6679276194331,33.75,179967.09
2024-09-20 00:00:00,N4,Broiler,2024-09-16 00:00:00,S38,2024,8.949983039294995,81.99999999999999,35.29411764705882,59991.61
2024-09-19 00:00:00,AM,Abuela,2024-09-16 00:00:00,S38,2024,8.2,75,25.714285714285715,5998.16
2024-09-19 00:00:00,N0,Broiler,2024-09-16 00:00:00,S38,2024,8.499999999999998,77.99999999999999,32.408759124087595,60015.26
2024-09-19 00:00:00,N2,Broiler,2024-09-16 00:00:00,S38,2024,8.620137468577148,79.00086252988892,34.090909090909086,149942.63
2024-09-19 00:00:00,N3,Broiler,2024-09-16 00:00:00,S38,2024,8.650019300791332,79.30011167957886,36,79996.72
2024-09-19 00:00:00,N4,Broiler,2024-09-16 00:00:00,S38,2024,8.666691150854591,79.33363938568239,36,90017.28
2024-09-19 00:00:00,N1,Broiler,2024-09-16 00:00:00,S38,2024,8.89996887119418,80.33301789773022,34.177215189873415,90013.09
2024-09-19 00:00:00,AP1,Abuela,2024-09-16 00:00:00,S38,2024,10.6,80,28.571428571428573,19993.09
2024-09-18 00:00:00,N0,Broiler,2024-09-16 00:00:00,S38,2024,8.549985392521204,78,34.936708860759495,60003.51
2024-09-18 00:00:00,N2,Broiler,2024-09-16 00:00:00,S38,2024,8.600049888135194,79.3334996271173,34.394904458598724,89961.27
2024-09-18 00:00:00,N3,Broiler,2024-09-16 00:00:00,S38,2024,8.660754629917443,79.53601829958033,34.83870967741935,111954.48
2024-09-18 00:00:00,N1,Broiler,2024-09-16 00:00:00,S38,2024,9.099962092980883,81.7498819364719,34.44976076555024,119977.78
2024-09-18 00:00:00,AP2,Abuela,2024-09-16 00:00:00,S38,2024,9.2,80,30.58823529411765,25987.41
2024-09-17 00:00:00,N2,Broiler,2024-09-16 00:00:00,S38,2024,8.487496153440734,77.5624414263273,34.72668810289389,159948.14
2024-09-17 00:00:00,N4,Broiler,2024-09-16 00:00:00,S38,2024,8.5,77,34.61538461538461,30005.97
2024-09-17 00:00:00,N3,Broiler,2024-09-16 00:00:00,S38,2024,8.57139467527976,77.64294357732223,35.744680851063826,139982.19
2024-09-17 00:00:00,N1,Broiler,2024-09-16 00:00:00,S38,2024,8.685759718288654,78.42879859144327,34.090909090909086,70006.41
2024-09-17 00:00:00,N0,Broiler,2024-09-16 00:00:00,S38,2024,8.850115009674807,81.50069005804886,33.027522935779814,60016.69
2024-09-17 00:00:00,A1624,Abuela,2024-09-16 00:00:00,S38,2024,9.3,82,31.11111111111111,14010.02
2024-09-17 00:00:00,A06,Abuela,2024-09-16 00:00:00,S38,2024,9.5,79,34.285714285714285,7998.41
2024-09-16 00:00:00,N4,Broiler,2024-09-16 00:00:00,S38,2024,8.5,77,34.61538461538461,30042.38
2024-09-16 00:00:00,N2,Broiler,2024-09-16 00:00:00,S38,2024,8.700000000000001,79.40037447084013,35.294117647058826,50043.95
2024-09-16 00:00:00,N0,Broiler,2024-09-16 00:00:00,S38,2024,8.72500166824077,79,34.78260869565218,40012.21
2024-09-16 00:00:00,N3,Broiler,2024-09-16 00:00:00,S38,2024,8.799911013113535,79.49927850272644,35.64356435643564,179959.1
2024-09-16 00:00:00,N1,Broiler,2024-09-16 00:00:00,S38,2024,8.853569496637466,80.4165885396002,34.5,167984.89
2024-09-16 00:00:00,AP1,Abuela,2024-09-16 00:00:00,S38,2024,10.2,80,30.58823529411765,25996.84
2024-09-13 00:00:00,N3,Broiler,2024-09-09 00:00:00,S37,2024,9.080106195726556,81.4008568313806,34.74903474903475,150297.95
2024-09-13 00:00:00,N2,Broiler,2024-09-09 00:00:00,S37,2024,9.10102205778189,81.92771543880129,35.199999999999996,194404.86
2024-09-13 00:00:00,N0,Broiler,2024-09-09 00:00:00,S37,2024,9.12674387363249,80.90232573244025,33.24324324324324,82217.97
2024-09-13 00:00:00,N1,Broiler,2024-09-09 00:00:00,S37,2024,9.190891051785215,82.90891051785216,33.46153846153846,66159.23
2024-09-13 00:00:00,AP4,Abuela,2024-09-09 00:00:00,S37,2024,10.7,80,31.304347826086953,12007.63
2024-09-13 00:00:00,AP3,Abuela,2024-09-09 00:00:00,S37,2024,10.7,80,32.72727272727273,12005.16
2024-09-12 00:00:00,N2,Broiler,2024-09-09 00:00:00,S37,2024,8.858609644332374,81.06884929526201,35.294117647058826,116441.86
2024-09-12 00:00:00,NLECHE,Vacuno,2024-09-09 00:00:00,S37,2024,8.9,72,48,4009.75
2024-09-12 00:00:00,N1,Broiler,2024-09-09 00:00:00,S37,2024,9.05498348684525,81.69992580036013,33.96226415094339,200809.6
2024-09-12 00:00:00,N3,Broiler,2024-09-09 00:00:00,S37,2024,9.2100015664215,82.59989681335296,34.48275862068966,100419.97
2024-09-12 00:00:00,N0,Broiler,2024-09-09 00:00:00,S37,2024,9.399999999999999,82,33.333333333333336,30134.34
2024-09-12 00:00:00,A06,Abuela,2024-09-09 00:00:00,S37,2024,10.3,81,34.285714285714285,8024.63
2024-09-12 00:00:00,AP2,Abuela,2024-09-09 00:00:00,S37,2024,11.2,83,30,16069.55
2024-09-11 00:00:00,AP1,Abuela,2024-09-09 00:00:00,S37,2024,8.8,80,28.363636363636363,26021.38
2024-09-11 00:00:00,N2,Broiler,2024-09-09 00:00:00,S37,2024,8.869929955523851,79.99929556143722,35.1219512195122,200060.03
2024-09-11 00:00:00,N3,Broiler,2024-09-09 00:00:00,S37,2024,8.876493004391747,80.23540251900097,35.82089552238806,170103.15
2024-09-11 00:00:00,N1,Broiler,2024-09-09 00:00:00,S37,2024,8.881787654353316,80.5452901871443,34.710743801652896,109981.44
2024-09-10 00:00:00,N3,Broiler,2024-09-09 00:00:00,S37,2024,8.633318075934259,78.6663615186852,34.61538461538461,90360.53
2024-09-10 00:00:00,N1,Broiler,2024-09-09 00:00:00,S37,2024,8.950105897400022,80.83366036071911,33.582089552238806,180249.94
2024-09-10 00:00:00,N2,Broiler,2024-09-09 00:00:00,S37,2024,8.952781042454475,80.64790293407368,35.1219512195122,170239.76
2024-09-10 00:00:00,N0,Broiler,2024-09-09 00:00:00,S37,2024,9.099728001601596,82.49864000800798,35.294117647058826,60140.06
2024-09-10 00:00:00,AP2,Abuela,2024-09-09 00:00:00,S37,2024,11,82,31.2,25956.65
2024-09-09 00:00:00,N2,Broiler,2024-09-09 00:00:00,S37,2024,8.7,80,33.33333333333333,90084.24
2024-09-09 00:00:00,AM,Abuela,2024-09-09 00:00:00,S37,2024,8.8,78,28.235294117647058,8051.76
2024-09-09 00:00:00,N3,Broiler,2024-09-09 00:00:00,S37,2024,8.899528735376787,80.66485718412194,34.394904458598724,90011
2024-09-09 00:00:00,N1,Broiler,2024-09-09 00:00:00,S37,2024,8.968492393313232,81.15052478204208,34.160583941605836,155964.75
2024-09-09 00:00:00,A1624,Abuela,2024-09-09 00:00:00,S37,2024,9,80,26.666666666666668,16038.72
2024-09-09 00:00:00,N0,Broiler,2024-09-09 00:00:00,S37,2024,9.8,82,33,22083.32
2024-09-06 00:00:00,N2,Broiler,2024-09-02 00:00:00,S36,2024,8.652447013290281,78.52444302380593,33.780160857908854,164151.54
2024-09-06 00:00:00,N3,Broiler,2024-09-02 00:00:00,S36,2024,8.741602479906145,80.7615193099949,34.78260869565218,134156.69
2024-09-06 00:00:00,N4,Broiler,2024-09-02 00:00:00,S36,2024,8.750002800040134,79.5000872512506,33.75,119998.28
2024-09-06 00:00:00,N1,Broiler,2024-09-02 00:00:00,S36,2024,8.8,80,33.75,90006
2024-09-06 00:00:00,N0,Broiler,2024-09-02 00:00:00,S36,2024,9.253337775303862,83,34.285714285714285,30091.75
2024-09-06 00:00:00,AP4,Abuela,2024-09-02 00:00:00,S36,2024,10.5,78,31.304347826086953,11993.99
2024-09-06 00:00:00,AP3,Abuela,2024-09-02 00:00:00,S36,2024,10.5,78,32.72727272727273,12002.12
2024-09-05 00:00:00,N2,Broiler,2024-09-02 00:00:00,S36,2024,8.725047109156126,80.25020852891821,35.29411764705882,119971.37
2024-09-05 00:00:00,N3,Broiler,2024-09-02 00:00:00,S36,2024,8.874992759124025,80.24990197640719,31.858407079646017,120047.63
2024-09-05 00:00:00,N1,Broiler,2024-09-02 00:00:00,S36,2024,9.050007156421534,82.00014312843072,30,119962.19
2024-09-05 00:00:00,N0,Broiler,2024-09-02 00:00:00,S36,2024,9.100009377526668,82.33314163476288,35.29411764705882,90002.41
2024-09-05 00:00:00,AP1,Abuela,2024-09-02 00:00:00,S36,2024,10.2,80,26,26008.14
2024-09-04 00:00:00,N3,Broiler,2024-09-02 00:00:00,S36,2024,8.800092924309691,80.75106044138796,33.027522935779814,119990.13
2024-09-04 00:00:00,N1,Broiler,2024-09-02 00:00:00,S36,2024,8.883348724351311,80.66682291050263,32.81249999999999,179975.1
2024-09-04 00:00:00,N2,Broiler,2024-09-02 00:00:00,S36,2024,8.966585600685137,80.99928953784163,35,89955.53
2024-09-04 00:00:00,N0,Broiler,2024-09-02 00:00:00,S36,2024,9,81,32.14285714285714,30009.34
2024-09-04 00:00:00,AM,Abuela,2024-09-02 00:00:00,S36,2024,9.4,78,26.666666666666668,8009.36
2024-09-04 00:00:00,A1624,Abuela,2024-09-02 00:00:00,S36,2024,9.6,80,30,13982.35
2024-09-03 00:00:00,N0,Broiler,2024-09-02 00:00:00,S36,2024,8.8,80,33.333333333333336,59983.52
2024-09-03 00:00:00,N3,Broiler,2024-09-02 00:00:00,S36,2024,8.833285694132542,80.00000000000001,33.962264150943405,89953.93
2024-09-03 00:00:00,N2,Broiler,2024-09-02 00:00:00,S36,2024,9.019915609523133,80.79955413884842,34.090909090909086,149903.17
2024-09-03 00:00:00,N1,Broiler,2024-09-02 00:00:00,S36,2024,9.119989636531695,81.59998779591571,33.48837209302326,149949.8
2024-09-03 00:00:00,AP2,Abuela,2024-09-02 00:00:00,S36,2024,9.6,82,31.2,25984.48
2024-09-02 00:00:00,N3,Broiler,2024-09-02 00:00:00,S36,2024,8.519984272355044,76.19937775440228,34.22053231939163,149558.31
2024-09-02 00:00:00,N0,Broiler,2024-09-02 00:00:00,S36,2024,8.6,78,31.94244604316547,13949.25
2024-09-02 00:00:00,N2,Broiler,2024-09-02 00:00:00,S36,2024,8.849984503896712,79.50002140468943,34.394904458598724,179399.94
2024-09-02 00:00:00,N1,Broiler,2024-09-02 00:00:00,S36,2024,8.857691431908934,79.71154284045534,33.72972972972973,103687.39
2024-09-02 00:00:00,A06,Abuela,2024-09-02 00:00:00,S36,2024,9.1,80,,7972.3
2024-09-02 00:00:00,AP1,Abuela,2024-09-02 00:00:00,S36,2024,9.7,82,,17933.44
2024-08-30 00:00:00,N0,Broiler,2024-08-26 00:00:00,S35,2024,8.666669433138733,76.33338866277467,31.03448275862069,89765.35
2024-08-30 00:00:00,N4,Broiler,2024-08-26 00:00:00,S35,2024,9.1,78,33.9622641509434,29909.12
2024-08-30 00:00:00,N2,Broiler,2024-08-26 00:00:00,S35,2024,9.266731096292595,80.33415307830589,33.56643356643357,179482.65
2024-08-30 00:00:00,N1,Broiler,2024-08-26 00:00:00,S35,2024,9.29998881044311,81.00048569809682,31.858407079646017,89726.52
2024-08-30 00:00:00,N3,Broiler,2024-08-26 00:00:00,S35,2024,28.872743558069565,79.00004971898744,34.48275862068965,119672.59
2024-08-29 00:00:00,N4,Broiler,2024-08-26 00:00:00,S35,2024,8.9,80,35.294117647058826,29901.87
2024-08-29 00:00:00,N3,Broiler,2024-08-26 00:00:00,S35,2024,9.0242009524637,81.6087217713368,33.73271889400922,151579.53
2024-08-29 00:00:00,N2,Broiler,2024-08-26 00:00:00,S35,2024,9.300218961178803,82.33371355465643,31.034482758620694,89842.41
2024-08-29 00:00:00,N0,Broiler,2024-08-26 00:00:00,S35,2024,9.449994336916284,82.00000000000001,32.72727272727273,59949.67
2024-08-29 00:00:00,N1,Broiler,2024-08-26 00:00:00,S35,2024,9.49998466629759,82.25028740263765,32.43243243243243,119866.68
2024-08-29 00:00:00,R04,Reproductoras,2024-08-26 00:00:00,S35,2024,10.1,80,29.387755102040817,23906.06
2024-08-29 00:00:00,AP2,Abuela,2024-08-26 00:00:00,S35,2024,10.5,81.99999999999999,29.433962264150946,25929.82
2024-08-28 00:00:00,AM,Abuela,2024-08-26 00:00:00,S35,2024,8.2,73,,10080.07
2024-08-28 00:00:00,N3,Broiler,2024-08-26 00:00:00,S35,2024,9.100342224378597,81.00114074792866,33.9622641509434,60100.92
2024-08-28 00:00:00,N1,Broiler,2024-08-26 00:00:00,S35,2024,9.324683119358221,81.50098159796866,30.508474576271183,120283.46
2024-08-28 00:00:00,N2,Broiler,2024-08-26 00:00:00,S35,2024,9.542586743718584,82.28590501622116,32.359550561797754,210154.41
2024-08-28 00:00:00,N0,Broiler,2024-08-26 00:00:00,S35,2024,9.700018499420352,82.49990750289825,31.578947368421055,60001.88
2024-08-28 00:00:00,A1624,Abuela,2024-08-26 00:00:00,S35,2024,10.9,83,26.666666666666664,11982.29
2024-08-27 00:00:00,N0,Broiler,2024-08-26 00:00:00,S35,2024,9.199999999999998,80,32.14285714285714,30088.07
2024-08-27 00:00:00,N1,Broiler,2024-08-26 00:00:00,S35,2024,9.487710913623557,81.50821067362253,30.95137420718816,244873.94
2024-08-27 00:00:00,N3,Broiler,2024-08-26 00:00:00,S35,2024,9.500035942545079,82.00000000000001,33.333333333333336,60207.2
2024-08-27 00:00:00,N2,Broiler,2024-08-26 00:00:00,S35,2024,9.573874915965899,81.92856454685183,31.153846153846153,84281.26
2024-08-27 00:00:00,AP3,Abuela,2024-08-26 00:00:00,S35,2024,10,83,,12081.58
2024-08-27 00:00:00,AP4,Abuela,2024-08-26 00:00:00,S35,2024,10.2,83,,12048.78
2024-08-26 00:00:00,N3,Broiler,2024-08-26 00:00:00,S35,2024,8.7,80,34.83870967741935,90280.79
2024-08-26 00:00:00,N2,Broiler,2024-08-26 00:00:00,S35,2024,9.332847934184498,80.6652798119557,31.03448275862069,90242.57
2024-08-26 00:00:00,N1,Broiler,2024-08-26 00:00:00,S35,2024,9.340012498716318,81.99989126063663,30.92783505154639,150543.46
2024-08-26 00:00:00,N0,Broiler,2024-08-26 00:00:00,S35,2024,9.433416566731951,81.00034975304644,31.3953488372093,90292.28
2024-08-26 00:00:00,A06,Abuela,2024-08-26 00:00:00,S35,2024,10.4,83,30,6026.82
2024-08-26 00:00:00,AP1,Abuela,2024-08-26 00:00:00,S35,2024,10.4,83,31.578947368421055,20055.97
2024-08-23 00:00:00,N2,Broiler,2024-08-19 00:00:00,S34,2024,9.119977567776083,81.79948384880542,31.914893617021274,150444.29
2024-08-23 00:00:00,N3,Broiler,2024-08-19 00:00:00,S34,2024,9.149811158364326,81.16549065176805,33.24538258575198,180394.54
2024-08-23 00:00:00,N1,Broiler,2024-08-19 00:00:00,S34,2024,9.57564110867087,82,31.287128712871283,120284.21
2024-08-23 00:00:00,N4,Broiler,2024-08-19 00:00:00,S34,2024,9.985556298399041,81.99999999999999,30.73170731707317,84270.78
2024-08-22 00:00:00,N4,Broiler,2024-08-19 00:00:00,S34,2024,8.799840942013986,79.99840942013986,33.54037267080745,90092.93
2024-08-22 00:00:00,N3,Broiler,2024-08-19 00:00:00,S34,2024,9.049930684434559,82.4998613688691,,60015.38
2024-08-22 00:00:00,N2,Broiler,2024-08-19 00:00:00,S34,2024,9.179995730894973,82.19995925490456,34.61538461538461,150054.87
2024-08-22 00:00:00,N1,Broiler,2024-08-19 00:00:00,S34,2024,9.254572600016662,81.54548489160385,32.601156069364166,131932.27
2024-08-22 00:00:00,N0,Broiler,2024-08-19 00:00:00,S34,2024,9.399999999999999,80,31.03448275862069,59891.07
2024-08-22 00:00:00,AP2,Abuela,2024-08-19 00:00:00,S34,2024,10.3,81,31.2,25988.96
2024-08-21 00:00:00,N3,Broiler,2024-08-19 00:00:00,S34,2024,8.463504388569358,76.26893977196822,34.647887323943664,82264.85
2024-08-21 00:00:00,N4,Broiler,2024-08-19 00:00:00,S34,2024,8.593787976235896,77.93787976235896,34.285714285714285,128429
2024-08-21 00:00:00,N0,Broiler,2024-08-19 00:00:00,S34,2024,8.777835460594805,80.33376595446103,32.96703296703297,36128.61
2024-08-21 00:00:00,N2,Broiler,2024-08-19 00:00:00,S34,2024,8.8965986312067,79.99946080155188,33.17972350230415,60200.47
2024-08-21 00:00:00,AM,Abuela,2024-08-19 00:00:00,S34,2024,9.2,78,27.69230769230769,12022.43
2024-08-21 00:00:00,R04,Reproductoras,2024-08-19 00:00:00,S34,2024,9.3,79,32.30769230769231,14041.05
2024-08-21 00:00:00,N1,Broiler,2024-08-19 00:00:00,S34,2024,9.362340593775452,81.89796815254098,31.42857142857143,58160.37
2024-08-21 00:00:00,AP2,Abuela,2024-08-19 00:00:00,S34,2024,9.9,80,34.285714285714285,12038.13
2024-08-20 00:00:00,N3,Broiler,2024-08-19 00:00:00,S34,2024,8.318342369437438,74.73208329946104,33.93103448275862,163973.69
2024-08-20 00:00:00,AP1,Abuela,2024-08-19 00:00:00,S34,2024,8.6,75,32.30769230769231,13972.09
2024-08-20 00:00:00,N4,Broiler,2024-08-19 00:00:00,S34,2024,8.7,79,31.03448275862069,30008.5
2024-08-20 00:00:00,A1624,Abuela,2024-08-19 00:00:00,S34,2024,8.8,78,28.96551724137931,13973.03
2024-08-20 00:00:00,N0,Broiler,2024-08-19 00:00:00,S34,2024,8.959342651461272,79.56629085864336,31.858407079646017,73956.2
2024-08-20 00:00:00,N2,Broiler,2024-08-19 00:00:00,S34,2024,9.210614472657776,80.13217879563238,34.936708860759495,106020.02
2024-08-20 00:00:00,N1,Broiler,2024-08-19 00:00:00,S34,2024,9.374913645975315,80.4992480854309,31.03448275862069,119887.29
2024-08-19 00:00:00,N3,Broiler,2024-08-19 00:00:00,S34,2024,8.600000000000001,77,33.12883435582822,89977.65
2024-08-19 00:00:00,N2,Broiler,2024-08-19 00:00:00,S34,2024,8.940029029553527,78.21813762259897,32.58278145695364,163977.72
2024-08-19 00:00:00,N1,Broiler,2024-08-19 00:00:00,S34,2024,9.054891354989959,80.73481463184555,32.832929782082324,225903.15
2024-08-19 00:00:00,N0,Broiler,2024-08-19 00:00:00,S34,2024,9.2,82,33.333333333333336,29999.72
2024-08-16 00:00:00,NLECHE,Vacuno,2024-08-12 00:00:00,S33,2024,8.2,64,24,3990.17
2024-08-16 00:00:00,N2,Broiler,2024-08-12 00:00:00,S33,2024,8.3001720582041,73.25129043653075,33.333333333333336,120058.21
2024-08-16 00:00:00,N3,Broiler,2024-08-12 00:00:00,S33,2024,8.557480272239642,76.57355607976247,33.85579937304075,210116.35
2024-08-16 00:00:00,N0,Broiler,2024-08-12 00:00:00,S33,2024,8.6,77,33.333333333333336,29982.6
2024-08-16 00:00:00,N1,Broiler,2024-08-12 00:00:00,S33,2024,9.2,81.49989751252168,33.802816901408455,40102.46
2024-08-16 00:00:00,AP2,Abuela,2024-08-12 00:00:00,S33,2024,9.4,75,31.836734693877553,26009.04
2024-08-16 00:00:00,N4,Broiler,2024-08-12 00:00:00,S33,2024,10.099930095489562,82,30,60081.96
2024-08-15 00:00:00,N3,Broiler,2024-08-12 00:00:00,S33,2024,8.109718239640383,72.18267309327763,33.131313131313135,163974.45
2024-08-15 00:00:00,N2,Broiler,2024-08-12 00:00:00,S33,2024,8.224017039469235,73.24017039469236,34.666666666666664,118158.61
2024-08-15 00:00:00,N0,Broiler,2024-08-12 00:00:00,S33,2024,8.844518405048678,76.40324003155423,32.72727272727273,44038.46
2024-08-15 00:00:00,N1,Broiler,2024-08-12 00:00:00,S33,2024,8.993594787129153,80.33239104337702,32.85714285714286,126051.08
2024-08-15 00:00:00,AP1,Abuela,2024-08-12 00:00:00,S33,2024,10,80,30.58823529411765,26016.72
2024-08-15 00:00:00,AP2,Abuela,2024-08-12 00:00:00,S33,2024,10,80,32.5,25985.89
2024-08-14 00:00:00,AM,Abuela,2024-08-12 00:00:00,S33,2024,8,70,30,10051.09
2024-08-14 00:00:00,N2,Broiler,2024-08-12 00:00:00,S33,2024,8.078641900835102,71.29438586268736,33.17972350230415,122605.48
2024-08-14 00:00:00,N3,Broiler,2024-08-12 00:00:00,S33,2024,8.340037576541889,74.4003757654189,33.088235294117645,150758.95
2024-08-14 00:00:00,A1624,Abuela,2024-08-12 00:00:00,S33,2024,8.9,77,24,14066.58
2024-08-14 00:00:00,R04,Reproductoras,2024-08-12 00:00:00,S33,2024,9,78,27.69230769230769,12062.1
2024-08-14 00:00:00,N0,Broiler,2024-08-12 00:00:00,S33,2024,9.2,81.50028431373036,30,60267.93
2024-08-14 00:00:00,N1,Broiler,2024-08-12 00:00:00,S33,2024,9.250001492077814,80.25008981479502,33.17972350230415,120637.14
2024-08-13 00:00:00,N3,Broiler,2024-08-12 00:00:00,S33,2024,8.2,74.50015784006305,33.33333333333333,60155.83
2024-08-13 00:00:00,N2,Broiler,2024-08-12 00:00:00,S33,2024,8.366724315820024,74.66724315820024,33.48837209302326,90408.96
2024-08-13 00:00:00,N0,Broiler,2024-08-12 00:00:00,S33,2024,8.722344643971146,77.9058112340384,31.42857142857143,44177.88
2024-08-13 00:00:00,N1,Broiler,2024-08-12 00:00:00,S33,2024,8.746508742213681,78.33035238654587,33.26732673267327,224870.39
2024-08-13 00:00:00,AP3,Abuela,2024-08-12 00:00:00,S33,2024,9.7,78,31.304347826086953,12075.75
2024-08-13 00:00:00,AP4,Abuela,2024-08-12 00:00:00,S33,2024,9.7,78,37.89473684210527,12059.86
2024-08-12 00:00:00,AP3,Abuela,2024-08-12 00:00:00,S33,2024,8,70,24.82758620689655,11998.37
2024-08-12 00:00:00,N3,Broiler,2024-08-12 00:00:00,S33,2024,8,70.40040657344757,33.48837209302326,150280.35
2024-08-12 00:00:00,N2,Broiler,2024-08-12 00:00:00,S33,2024,8.125137344787097,72.00219751659354,33.17972350230414,150438.52
2024-08-12 00:00:00,N1,Broiler,2024-08-12 00:00:00,S33,2024,8.97951280729773,77.19922550485556,32.96703296703297,150100.36
2024-08-12 00:00:00,N0,Broiler,2024-08-12 00:00:00,S33,2024,9.099959294385794,80.33309069507773,31.95266272189349,90257.82
2024-08-12 00:00:00,AP4,Abuela,2024-08-12 00:00:00,S33,2024,10.5,76,30,12002.54
2024-08-09 00:00:00,N3,Broiler,2024-08-05 00:00:00,S32,2024,8.100000000000001,72,33.56643356643356,237823.21
2024-08-09 00:00:00,N2,Broiler,2024-08-05 00:00:00,S32,2024,8.166642772634374,72.83328861426102,33.54037267080746,179863.6
2024-08-09 00:00:00,N0,Broiler,2024-08-05 00:00:00,S32,2024,8.6,77,33.41772151898734,29989.61
2024-08-09 00:00:00,N1,Broiler,2024-08-05 00:00:00,S32,2024,8.699973568068893,78.99974460250795,34.090909090909086,119930.7
2024-08-09 00:00:00,AP2,Abuela,2024-08-05 00:00:00,S32,2024,9.1,79,38.18181818181819,25993.46
2024-08-08 00:00:00,AM,Abuela,2024-08-05 00:00:00,S32,2024,8,70,30,10013.31
2024-08-08 00:00:00,N2,Broiler,2024-08-05 00:00:00,S32,2024,8.135086364500983,72.11642820065624,33.982300884955755,255971.49
2024-08-08 00:00:00,N3,Broiler,2024-08-05 00:00:00,S32,2024,8.149979203798773,72.2333462087592,34.285714285714285,60010.96
2024-08-08 00:00:00,R04,Reproductoras,2024-08-05 00:00:00,S32,2024,8.5,75,35.294117647058826,9992.78
2024-08-08 00:00:00,N0,Broiler,2024-08-05 00:00:00,S32,2024,8.5,76,35.55555555555556,29995.27
2024-08-08 00:00:00,N1,Broiler,2024-08-05 00:00:00,S32,2024,8.743995695205726,78.84546036512906,33.38345864661654,104051.43
2024-08-08 00:00:00,AP2,Abuela,2024-08-05 00:00:00,S32,2024,9.2,78,,14003.85
2024-08-07 00:00:00,A715,Abuela,2024-08-05 00:00:00,S32,2024,8,70,25.714285714285715,11968.78
2024-08-07 00:00:00,N3,Broiler,2024-08-05 00:00:00,S32,2024,8.1,72,34.61538461538461,29995.06
2024-08-07 00:00:00,N2,Broiler,2024-08-05 00:00:00,S32,2024,8.1000011718102,72.83333015852371,32.53012048192771,180063.29
